site,WKT,ffg,taxon,15:0,i-16:0,16:0,16:1w9,16:1w8,16:1w7,16:1w6,16:1w5,i-17:0,17:0,16:2w7,16:2w6,16:2w4,16:3w6,16:3w4,16:3w3,16:4w3,16:4w1,18:0,18:1w9,18:1w7,18:2w6,18:3w6,18:3w3,18:4w3,20:0,20:4w6,20:5w3,22:0,22:5w6,22:6w3,24:0,19:0,order
Cedar,POINT (-96.8245069 38.1962442),collector-filterer,Corbicula fluminea,0.6138164730169293,0.6287561371461167,29.361023774438234,0.18080388974527872,0.007469832064593674,5.664135978106601,NA,0.5103592989223069,1.5164777704588512,3.9187078548679533,0.03992964776346437,0.0632558960742637,0.10033342614033774,0.014396403615398717,0.06216937504668645,0.015720601117758505,0.01948947093216713,0.00892984469540062,8.028100150075716,3.2276804813288154,4.231422188117534,1.9038225167901452,0.9231693818374428,4.414161443443184,0.8348895483467902,0.47969903367536104,6.639560230614087,5.0807081400797225,0.12050197271474068,5.7796127910687956,6.221215681214731,NA,7.9023692949157605,bivalve
Cedar,POINT (-96.8245069 38.1962442),predator,Corydalidae,0.32723084591144114,0.14286385150011946,17.92233602746269,0.3778148421129881,0.13296448857983675,9.678710676058472,1.4278411920064131,0.4613070190991195,0.2737253268638753,1.2576808414577214,0.08608859823291744,0.086677379991278,2.3657994526739103,0.03429679472995596,0.3203777565289603,0.11858911203758479,0.08757501052540638,0.012001446691699278,9.593142909128678,16.897170232924765,4.507647406629868,7.067569982933979,0.4917697462432727,4.7162447415931394,0.4450642058090086,0.9324205693282968,4.1261674032858675,10.781081827579355,1.0272592062131094,0.03381910941079323,0.11685408399617828,0.008276576807832281,0.9619235424068743,megaloptera
Cedar,POINT (-96.8245069 38.1962442),scraper,Helicopsychidae,0.19782083143233092,0.0839614281145435,23.59711817210398,0.8670060995015044,0.7557004513855446,18.782062406906412,NA,0.5915626990982265,0.1523437078017304,0.3803750079830719,0.11451129382716804,0.32966413483430124,6.428486845408283,0.24582066785955042,0.588154243006322,0.2641294784515833,0.47803648426301126,0.020601809590108218,3.193975836343446,15.435186168961163,1.8127667810172297,3.9495148672219065,0.36020158358484233,4.9585275535906765,0.33153288762785904,0.20702593932352145,1.851515980692286,4.380476578732915,0.05130688732877579,0.005819416229772407,0.031476998881521445,0.008749819281464344,0.2562488465159598,trichoptera
Cedar,POINT (-96.8245069 38.1962442),scraper,Heptageniidae,1.1095566854310739,0.19259608391188776,30.94239973752735,0.4052502273166091,0.7637789674430353,18.081651061383468,NA,1.72313006381318,0.6112506115409574,1.9926436038501794,0.09951604185045154,0.03697070555494529,0.4794577887937146,0.002855067575578236,0.039777382154666266,0.023397036826984352,0.0019840300101475875,0.012944586041816575,11.280952682819898,8.071590577502745,16.25329482056868,1.187587134000903,0.014347924341677067,0.24727788663058956,0.023929337561414195,0.6116135438598869,0.08691019263963579,0.06097262958014538,0.15243157395036344,0.007161864426874219,0.00904911248530729,0.014904420564035537,1.9683271384819072,ephemeroptera
Cedar,POINT (-96.8245069 38.1962442),collector-filterer,Hydropsychidae,1.1171770382003199,0.43911003361419854,31.818704134719155,0.5080558165431326,0.15681785921090874,10.199444578380517,NA,0.6220892374731596,0.6837749343275145,2.437110756117937,0.03329625682479385,0.04493742932368793,0.503299208425305,0.01699861532634212,0.042308777469098946,0.038102934501756565,0.011040337789273748,0.006408903569283628,9.223363557822704,18.556003928457613,3.504668861215444,1.9276529919190235,0.3218721608995297,1.6457864087683813,0.09305427565245016,0.6364091313857777,0.4375829120605802,1.201994871375058,0.16665652758094182,0.0036801125964245826,0.006083451434905942,NA,5.556794777144148,trichoptera
Cedar,POINT (-96.8245069 38.1962442),scraper,Physidae,0.6532376415860024,0.3354989943460903,25.66279937578299,0.2272277525525384,0.16753536857781087,5.605627325484095,6.119985392082265,0.5584656687454871,1.0067550118952653,1.5977975329742213,0.14158078658229378,0.04894050158934218,0.5173480650235552,0.06249335177108818,0.16512412428149414,0.022378009222367694,0.03695598404633313,0.040070172351773584,12.471120434628354,2.957472647438978,13.301783084297227,5.935458882793066,0.12483879572768747,2.344922102357823,0.44507373931299854,0.3663302427705739,7.466794658851808,6.784362411198725,0.2754713392537787,0.2753000771712749,0.9968467880859009,NA,2.2482520349943242,gastropoda
Cedar,POINT (-96.8245069 38.1962442),predator,Tabanidae,0.6548138298119769,0.22186855842342307,24.90663348070818,0.5406776596704704,0.0015195414582078032,11.904692499078198,NA,0.43303830453905645,0.4040119615822706,1.6300958520549629,0.040872564120773155,0.0973902030510532,1.477366429979995,0.022514022421609495,0.23359073538674036,0.07901615582680578,0.07675234916457782,0.0076752349164577825,8.71864821591878,18.248266404768014,2.4872722897350013,4.034863242819314,0.5941717212094186,4.061796339889793,0.2890229875611577,0.1659556349714094,1.860554471374785,7.281983789283636,0.04214401717764091,0.0026979613645730384,0.05399023834162828,NA,3.4829905940383745,diptera
Frenchman,POINT (-100.8777095 40.2345096),collector-gatherer,Baetidae,0.8487047412141105,0.07875897130632165,26.418403841200366,0.26120632088221096,0.2031988365355997,15.58958047468077,NA,1.776582792908447,0.2412144557413253,0.8160755312691417,0.0419518413578171,0.07002332038983793,0.07499539047669032,0.5219983025905176,0.03863712796658216,0.101754795458014,0.03293996432539713,0.09574687743640067,7.711922402559512,7.914361617276286,12.321134957865159,4.587218050824224,0.39634994810401847,3.8822199464259453,0.6824856759494755,0.15931341236622887,0.4789415567689555,8.465916114271982,0.0398110889593112,0.010082253231672915,0.016780736543126836,0.008114142155627176,2.6922033107081127,ephemeroptera
Frenchman,POINT (-100.8777095 40.2345096),collector-gatherer,Brachycentridae,0.5192155310622046,0.16620130101879188,17.864251376848735,0.2678809882994926,0.12077251098551653,7.341980191984884,NA,0.922230001708279,0.5047994215912016,0.9800398037003086,0.06788503844429528,2.5668594695994527,0.09235132159031943,0.28471816205230865,0.03329840584696548,1.5154308511960761,3.3007126249830576,0.13240665218238645,4.60981666879199,17.997810916784363,3.6934864448470535,12.035165683002786,0.29212170645031676,7.445178683566597,0.44279912324390136,0.22989584310781647,1.5004232601821041,8.577805687686517,0.05747396077695412,0.006145392980337149,0.0356192190198008,0.009398541466665706,0.5933311759294682,trichoptera
Frenchman,POINT (-100.8777095 40.2345096),predator,Calopterygidae,0.5651700450095084,0.11340610469187115,16.0113384580903,0.21012084486734622,0.2384658266859189,6.679550408024715,NA,1.3067467511243431,0.40943297329565076,1.2967942603274007,0.04895948330381782,0.060853296617508636,0.11828646712607123,0.20421394464204404,0.03919762352721019,0.06820293245418554,0.04501001267375388,0.04484904613945713,9.449527088283805,10.486353329361062,10.682433041294505,13.257603240291616,0.6556054024569403,5.571572463823324,0.5487054783497151,0.6932038101488108,3.15127470686206,14.825306904070398,0.1733000125134719,0.008440268659144344,0.037519315483019004,0.05999946066304331,0.9951921154507357,odonata
Frenchman,POINT (-100.8777095 40.2345096),predator,Dytiscidae (adult),0.6452475531716695,0.15935122698160026,21.63012485699838,0.5142967350009906,0.20947660748524116,9.185689551545227,NA,0.33602680267472446,0.40796655804677506,1.0444923347455557,0.23196150617132738,0.16397039105892747,0.07591819669026463,0.019514726515933906,0.056626978113556235,0.12243268226464005,0.01714554236014351,7.003248762399288e-4,7.5195868699118735,21.708898988467634,3.7901880312690586,10.179420749871122,0.5054358869214727,5.90606815611364,0.4435788230300395,0.21570502872499203,6.987628040868972,5.654691260288256,0.053925015470474534,0.02130775687283188,0.06429578385053815,0.007420463582286907,0.506662697165666,coleoptera
Frenchman,POINT (-100.8777095 40.2345096),predator,Gomphidae,0.3735905252726608,0.08923706095222543,12.69649565200833,0.14725028034940443,0.08506344804595356,4.967147145157474,NA,0.8976137107357584,0.3315413752419717,1.536359080960004,0.020137682272761775,0.056526369799319645,0.11224410209804912,0.11219193193672072,0.042518681482644684,0.03511051857401211,0.03581481575194549,0.003677996373652086,10.721542024760481,15.171891551798838,10.94691712169916,13.668556182959712,0.35637437203428934,6.398122500234113,0.2933006469882557,0.7198960561705692,3.6579630317019807,12.929122401371657,0.17996097150231022,0.020424618160067964,0.025563379050915207,0.032997627040211974,2.110204770491722,odonata
Frenchman,POINT (-100.8777095 40.2345096),scraper,Heptageniidae,0.9565985614526367,0.15876174320515185,25.506316801254748,0.2908915724731811,0.4895809955954368,20.712784297952766,NA,3.5067507055993348,0.8657492083365765,1.1923687351022054,0.031608992622111816,0.03281035644262645,0.10096503839467912,0.1049123766620843,0.043753872253028625,0.01145838601919416,0.0022311042380985984,0.028539962357939992,6.639907549501489,15.16389681637578,17.49569351452323,1.034010811668655,0.030932594504679212,0.18872517025798732,0.025814178899629482,0.24807658118912607,0.03429439410326217,0.10427636052181186,0.062016621423709,0.0014537511777656027,0.0014537511777656027,0.03674759921574162,0.8970250496471173,ephemeroptera
Frenchman,POINT (-100.8777095 40.2345096),predator,Hydrophilidae (adult),0.4943286830498183,0.0782281497741725,18.75058912496558,0.6047210080013082,0.1462875794009385,11.486324141793332,NA,0.41918282417317326,0.1333227342720755,0.3911647780699219,0.15784343967586445,0.331360470556378,0.04096978439626386,0.42586512598432613,0.01682262381421637,0.908605181669592,0.7619287661384198,0.3853409740069819,4.219380995162289,26.640231489439635,3.1261747684278784,5.754971329998037,1.008686795751961,7.2625654634569505,1.160966383609255,0.18441536489026883,2.9927668397227736,8.775188252937204,0.046103295104406763,0.1030284676761071,0.4583788167843257,0.014332325002606623,0.2356805688471614,coleoptera
Frenchman,POINT (-100.8777095 40.2345096),collector-filterer,Hydropsychidae,0.43119125527366986,0.16777828976245662,14.491904933900395,0.3231176631142214,0.12951601478970348,5.171143310815113,NA,1.4370205265233627,0.3243468465771023,1.0754094599220003,0.03619262418482549,0.3573562007683132,0.08191404666736846,0.14337321981141174,0.02275565282564064,0.9868767330698888,0.5728310112271726,0.05846500829856425,6.037455006107045,17.92520345087479,2.734418418673335,14.06672302000081,0.2426534225825586,9.359664754393386,0.3589005594780866,0.2860845716043492,2.4329743067037564,9.903489137064883,0.07152376936147806,0.003876655536778115,0.09021366150220507,0.07627240974799217,0.8778576151697628,trichoptera
Frenchman,POINT (-100.8777095 40.2345096),predator,Pteronarcyidae,0.557531462241448,0.24863606795288629,15.585666101931228,0.1720709987636612,0.1757929702334022,3.814400433677634,NA,0.7244505285248974,0.6969961898445697,2.4038815403445817,0.01872246205609688,0.05250422801513799,0.18042256730266407,0.07278078350649526,0.07403229440475427,0.03431266305835604,0.020668788417893748,0.005244075091452076,6.400780430142458,25.574362669369982,1.6935506065071109,14.401101175813372,0.13374992233531438,18.074529313780854,0.11212661463663996,0.6154925995274819,2.3237948385294467,3.304744085522516,0.15387115945495855,0.012875776065324654,0.02550612019417961,0.05490852661565659,1.401355707817802,plecoptera
Frenchman,POINT (-100.8777095 40.2345096),shredder,Simuliidae,0.5293076563743906,0.3881443272591433,20.059923138723857,0.3063777899129992,0.2870784015720229,12.548001745717402,NA,1.3453647474740829,0.9588287025766877,1.2630133801782124,0.10881492252099723,0.14774266604967107,0.16448342336059374,0.2087477401805224,0.044373972435502396,0.11722185304831646,0.11268942093793566,0.1678827474433793,5.557200389789162,9.275183691432023,5.379850707534583,5.066637717584155,0.5297828307085435,3.945153185239769,0.6294963371369211,0.26273485491465504,3.4608043312506074,17.453409156536313,0.06568371372866376,0.10110247755897829,0.3867188042566848,0.04470293928222358,2.5476289166244492,diptera
Frenchman,POINT (-100.8777095 40.2345096),predator,Tipulidae,0.3378355331661778,0.2255234357703177,14.896205885253128,0.35423892894817954,0.10952134953124738,6.713702137898913,NA,1.5677491254106275,0.5361336731017178,0.8343405865903943,0.029892010460963323,2.1825508799848183,0.08930393166760826,0.048310946367407535,0.06502442524547727,3.83361933330894,0.045489190193187964,0.004031080248885096,5.3173669479947225,13.597949978635274,3.1563358348770305,18.451432614912143,0.3298353892876213,16.245191386387724,0.15060735976026857,0.8059679833001647,1.525577824345368,2.8121435982414567,0.20149199582504118,0.01779876971430804,0.1599408609519179,0.22177143030789387,2.4661838879582945,diptera
Honey,POINT (-97.1331756 34.4469231),predator,Coenagrionidae,0.5507207157644524,0.11748338534936983,19.454166164844494,0.30501866778480086,0.036825073959914696,8.238210152717498,NA,0.6781364629194304,0.5124484114416447,1.5818525242522603,0.02874635652321739,0.08601108122481287,0.11105014901020845,0.05247696945996995,0.04821457866514807,0.34419301295023363,0.01797142909537694,0.003737026348018261,8.030879534427974,11.24311636277307,9.307039338397647,8.810599673778416,0.5608414157679713,10.84164871258451,0.5325609484711646,0.4597930163204961,4.669577978704897,10.714332090796855,0.11494577594594099,0.019160933503234216,0.07247055604870425,0.013748688447483629,1.008481662054859,odonata
Honey,POINT (-97.1331756 34.4469231),predator,Corydalidae,0.22860115851579707,0.06466657282698628,20.07551899155736,0.3323887520965612,0.04451426633547614,6.257283420734407,0.830172081354478,0.3207948967889254,0.13937349408550562,1.6058786682373536,0.07327597329267145,0.09844047328555651,0.18457885892918877,0.07962758139549099,0.04561152078623761,0.6256814458511387,0.05709739493836995,0.013792367129155806,10.606474060842022,15.95448578814576,4.969162139381758,9.632443507706459,0.2956365372484321,10.200093201694143,0.4506095894520856,0.7706465013921634,3.5051071535670815,8.462338009099092,0.7903514288564164,0.012594413949203492,0.02969879760136872,0.028610753777080774,1.2194470811401736,megaloptera
Honey,POINT (-97.1331756 34.4469231),scraper,Physidae,0.557150353389256,0.26217918463976375,25.193414256259693,0.21181205690365817,0.16824090555679078,5.715622605123812,NA,0.6306733285036252,1.0213244959050876,1.832668823555494,0.06116475081540786,0.20530311574503993,0.16934487659515005,0.11397670756465093,0.020550994805965055,0.08941673356142604,0.014487465174689613,0.02407846341853071,15.584417968113346,8.104907836224083,11.081014835722343,5.9526385755411955,0.28654212286595704,3.3979379144273345,0.2558645481352437,0.2465303388653352,7.658130064231189,4.538413716590109,0.061625535232919235,0.21871017184600022,0.44960434650346254,0.25926248345581354,4.343151789372055,gastropoda
Kansas,POINT (-95.3879621 39.0500276),collector-gatherer,Baetidae,0.7627790929508154,0.0777436352355047,32.778690970007034,0.3539345307256902,NA,12.113814713099188,NA,NA,0.06442631185889872,0.89816732300744,0.03656111161092852,0.02794723714762075,1.1152369594827956,NA,0.19032560718927635,0.08668565729741466,0.015669047833255078,0.010063193023800819,4.773645153765863,10.302248549382522,8.808848828143907,3.2752958729149984,0.46159428870042885,6.480477542261992,1.685967670351673,0.07008685793478668,0.9457760704379758,8.007184244758731,0.20011534388090865,0.012743065079052124,0.10410482565654815,NA,1.5396411870083084,ephemeroptera
Kansas,POINT (-95.3879621 39.0500276),predator,Corydalidae,0.6783047745739452,0.1770691241049933,21.2504641166665,0.6732294526149355,NA,6.6985142429637765,NA,NA,0.17141423846387804,1.3015468596072803,0.1449737153381073,0.09946140733047878,0.7146268584796149,NA,0.13108902541109382,0.6408152838228914,0.18125854157849883,0.0038540984860016537,6.3250599651773305,16.787115868813775,2.3974686645441117,5.5218426581473015,0.24865351832619692,9.216416240649414,1.0298142875115246,0.4359602209015255,2.6179181302547025,11.777884868267039,0.4637254610149659,0.06879420906592426,0.2682386310407767,NA,0.36705837858035295,megaloptera
Kansas,POINT (-95.3879621 39.0500276),collector-filterer,Hydropsychidae,0.8374185961056052,0.19503971696577277,24.328966778607867,0.5165212851751239,NA,6.5946247904856,1.5223662728655976,0.15673180082107646,0.19121565352322611,1.216348013249917,0.14021307175138226,0.10756147604550327,0.5473928475228393,NA,0.12425779073928933,0.6362337089944935,0.2844381500347214,0.01223770419833283,5.211909348568986,15.87579138644267,1.7872246852068872,5.552332381653935,0.23116026509473717,8.327350159128635,0.9605652570752018,0.24451572913189257,1.887215704639357,9.300489795823998,0.3002103406518112,0.0656308364310298,0.2959424517293287,NA,0.7371725071446219,trichoptera
Kansas,POINT (-95.3879621 39.0500276),collector-gatherer,Isonychiidae,0.6498434107962671,0.04994768461904004,39.75176548051029,0.2971399417998823,NA,17.62408454032306,NA,NA,0.05906153083585393,0.7641353256248755,0.04471257713157516,0.028840683067306586,1.1114371155319216,NA,0.16740445988325237,0.10339337287743162,0.03600326194788355,0.011065113553050796,5.912006885594103,17.704181684881274,5.054662850749228,1.5989683982736522,0.1771845925075618,1.910671457265937,0.2514993228864384,0.2753190619544037,0.2894776481136837,1.2898115051957253,0.25794802347327017,0.009280417818687764,0.001975063279361755,NA,1.7731784978906089,ephemeroptera
LMRLC2,POINT (-103.9189672 46.3278028),predator,Coenagrionidae,0.345243729794009,0.027928898628924594,22.907523333829285,0.16503242600891088,0.02150389665768344,9.028662925775492,NA,0.3678391187743224,0.08646710624647586,0.7489278979177285,0.01907185849343036,0.03722146513189457,0.32241118128934154,0.022005213146027425,0.035881225294546126,0.05178294942713835,0.07189861295224012,0.008373389370570722,6.739024883550032,12.64567153432796,8.0285149122922,8.607220498590628,3.218020567561128,5.268716869159546,1.1917612344858899,0.5151405782707663,2.204535352080668,12.819625123149663,0.13171368147445356,NA,0.03072597633762136,NA,1.322515255485969,odonata
LMRLC2,POINT (-103.9189672 46.3278028),collector-filterer,Hydropsychidae,0.6585161074078734,0.1242630513484833,25.764916845540004,0.2735668690044654,0.056136554044268906,10.541351943166468,NA,0.4552875699817859,0.17677660083507254,1.1528160303339559,0.01599326321318269,0.0978911811565331,0.5118845058206771,0.018465313284306673,0.04124420381822646,0.22872968552820855,0.07899551097725344,0.013250989045215196,4.256329774281812,17.49605948212853,1.468948198741216,3.3513192490532395,0.5504164603705853,9.526230102624107,0.3803654370569513,0.2702341051433954,1.4301960615938798,8.849639005627367,0.062161550573890924,0.04064370582524088,0.09366767860586785,NA,2.2235840182263154,trichoptera
LMRLC2,POINT (-103.9189672 46.3278028),predator,Naucoridae,0.5716097271311532,0.10192816784506918,24.06036941942824,0.20744078368469002,0.04139488793707977,11.785418118086165,NA,0.4904841592544641,0.14976043177236414,0.8494410227088497,0.022914863965169407,0.0930584878585511,0.61924996705874,0.01259128798086124,0.07290511188918423,0.1280982958052906,0.08767267186673754,0.019988783969617046,4.430130833266201,16.433797943020625,2.5769255000830733,7.160520085116009,1.274380990062941,7.868704596039569,0.8111459507670581,0.2155515116723617,2.9161130355675082,9.68027729728598,0.055092599916259255,NA,0.06087160790747516,NA,2.2219554206226277,hemiptera
LMRLC2,POINT (-103.9189672 46.3278028),predator,Perlidae,0.2969353447743393,0.06922440350007615,18.563603956603345,0.266867179597533,0.09131152297892818,9.597856860090504,NA,0.3782365667746482,0.13251188688667154,0.9298338223285184,0.014964411919127396,0.05934384024260142,0.5583894495462935,0.005591115149457383,0.08297369494723975,0.11424440023805774,0.04811450924046629,0.02320474825069294,5.3650362859024545,23.94495137400035,3.4015545485545373,5.4649920625594985,1.3006393637651072,10.084297363450098,0.9981429931102354,0.4552765418127988,2.427334323599495,10.803119533610905,0.10531253721734654,0.016620782909001285,0.0853237408059101,NA,0.9443282058816905,plecoptera
LMRUW1,POINT (-104.0550679 45.4327706),predator,Calopterygidae,0.627167096009826,0.04672080364058766,20.618806531147825,0.09215865615145666,0.0055238173640664275,4.992746871425667,NA,0.33577682067247666,0.12013411828559954,1.0335062288168284,0.013435349330664795,0.07378750872451316,0.25562801259644186,0.01345316809635533,0.025338284811943418,0.04071587960287673,0.024037514916534226,0.01290078635994869,8.540409664114485,9.43304073138193,7.222017009437353,17.01640449025768,0.8763981717233651,4.811476568055836,1.2368718016429259,0.5123429699000065,2.979743092600027,12.107744374125655,0.13257161673759427,0.031058108598605756,0.05890883937291488,NA,3.8088680789463973,odonata
LMRUW1,POINT (-104.0550679 45.4327706),predator,Coenagrionidae,0.5970414035990763,0.061434101138441014,19.52727449048711,0.17471289185796315,0.0016008130583657213,3.1711797350368256,NA,0.2600277211327972,0.1727022087894845,1.4882921404950873,0.005212309185210127,0.0468102485134672,0.19761147864936845,0.003642429712513308,0.021359640904377405,0.03352427346867344,0.018312682715990472,0.003967232362036787,9.857775879830443,10.865507033562709,6.912040117148581,19.586133370618615,1.1134930831342433,4.780832065507435,0.9597454289633791,0.51178844149558,3.628478665376633,10.486439141379556,0.14950975293422458,0.044327828263537754,0.30191952952490886,NA,2.1346648798396464,odonata
LMRUW1,POINT (-104.0550679 45.4327706),collector-filterer,Hydropsychidae,0.8856154387917083,0.18995136188918108,21.926740363450104,0.2900447523607036,0.004291987627418383,5.841492304669303,NA,0.3526671479698059,0.24237366344546812,1.2166548548694411,0.02587556326818078,0.19609791207165678,0.48634578318839045,0.04367053254646893,0.048642526444075004,0.592205980081115,0.18522664299891597,0.013723762907424213,5.568792127823516,13.531692045472107,1.1176388769299042,8.001368843790639,0.7719925729185295,6.364134526435245,3.0765426538348604,0.2530594762627032,3.268295590777525,10.856202959793526,0.06565151444902934,0.13735243532765043,0.3877095490101273,NA,1.9239143633662077,trichoptera
